Order No,Order Ext,Line No,Location,Part No,Description,Uom,Ordered,Shipped,Price,Ext Price,Status,Sch Ship Date,Req Ship Date,Forwarder Key
1972006,0,2,LA,IX3102,LA - i-doxs Load Fee - Documents,EA,5880873,5880873,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,3,LA,IX3103,LA - i-doxs Views,EA,49,49,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,4,LA,IX3104,LA - i-doxs Creation Fee - Pages,EA,138335,138335,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,5,LA,IX3105,LA - i-doxs Creation Fee - Documents,EA,5880873,5880873,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,6,LA,IX31201,LA - i-doxs Payment Fee Approved,EA,64707,64707,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,7,LA,IX31202,LA - i-doxs Payment Fee Approved - VBS,EA,36285,36285,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,8,LA,IX31204,LA - i-doxs Payment Fee Approved - IVR,EA,10587,10587,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,9,LA,IX31205,LA - i-doxs Payment Fee Approved - ONE,EA,12495,12495,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,10,LA,IX31207,LA - i-doxs Payment Fee Approved - EFT,EA,528,528,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,11,LA,IX31217,LA - i-doxs Payment Fee Approved - IVR_ACH_ECP,EA,922,922,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,12,LA,IX31219,LA - i-doxs Payment Fee Approved - IVR_CC_DI,EA,132,132,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,13,LA,IX31220,LA - i-doxs Payment Fee Approved - IVR_CC_MC,EA,2787,2787,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,14,LA,IX31221,LA - i-doxs Payment Fee Approved - IVR_CC_VI,EA,7072,7072,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,15,LA,IX31237,LA - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,3288,3288,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,16,LA,IX31239,LA - i-doxs Payment Fee Approved - ONE_CC_DI,EA,138,138,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,17,LA,IX31240,LA - i-doxs Payment Fee Approved - ONE_CC_MC,EA,3074,3074,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,18,LA,IX31241,LA - i-doxs Payment Fee Approved - ONE_CC_VI,EA,5995,5995,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,19,LA,IX31267,LA - i-doxs Payment Fee Approved - VBS_ACH_ECP,EA,19650,19650,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,20,LA,IX31269,LA - i-doxs Payment Fee Approved - VBS_CC_DI,EA,494,494,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,21,LA,IX31270,LA - i-doxs Payment Fee Approved - VBS_CC_MC,EA,4273,4273,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,22,LA,IX31271,LA - i-doxs Payment Fee Approved - VBS_CC_VI,EA,12523,12523,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,23,LA,IX31427,LA - i-doxs Payment Fee Approved - EFT_ACH_ECP,EA,528,528,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,24,LA,IX31702,LA - i-doxs Remittance Fee Approved - VBS,EA,36285,36285,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,25,LA,IX31704,LA - i-doxs Remittance Fee Approved - IVR,EA,10587,10587,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,26,LA,IX31705,LA - i-doxs Remittance Fee Approved - ONE,EA,12495,12495,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,27,LA,IX31707,LA - i-doxs Remittance Fee Approved - EFT,EA,528,528,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,28,LA,IX31752,LA - i-doxs elockbox Fee Approved - VBS,EA,36285,36285,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,29,LA,IX31754,LA - i-doxs elockbox Fee Approved - IVR,EA,10587,10587,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,30,LA,IX31755,LA - i-doxs elockbox Fee Approved - ONE,EA,12495,12495,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,31,LA,IX31757,LA - i-doxs elockbox Fee Approved - EFT,EA,528,528,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,32,LA,IX3201,LA - i-doxs Payment Fee,EA,63535,63535,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,33,LA,IX3202,LA - i-doxs Payment Fee - VBS,EA,38635,38635,0.1025,3960.0875,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,34,LA,IX3204,LA - i-doxs Payment Fee - IVR,EA,11256,11256,0.1025,1153.74,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,35,LA,IX3205,LA - i-doxs Payment Fee - ONE,EA,13110,13110,0.1025,1343.775,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,36,LA,IX3207,LA - i-doxs Payment Fee - EFT,EA,534,534,0.041,21.894,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,37,LA,IX3208,LA - i-doxs Payment Fee - CHK,EA,3489,3489,0.0205,71.5245,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,38,LA,IX3209,LA - i-doxs Payment Fee - MET,EA,342,342,0.0205,7.011,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,39,LA,IX3217,LA - i-doxs Payment Fee - IVR_ACH_ECP,EA,922,922,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,40,LA,IX3219,LA - i-doxs Payment Fee - IVR_CC_DI,EA,134,134,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,41,LA,IX3220,LA - i-doxs Payment Fee - IVR_CC_MC,EA,2882,2882,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,42,LA,IX3221,LA - i-doxs Payment Fee - IVR_CC_VI,EA,7284,7284,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,43,LA,IX3237,LA - i-doxs Payment Fee - ONE_ACH_ECP,EA,3371,3371,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,44,LA,IX3239,LA - i-doxs Payment Fee - ONE_CC_DI,EA,142,142,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,45,LA,IX3240,LA - i-doxs Payment Fee - ONE_CC_MC,EA,3228,3228,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,46,LA,IX3241,LA - i-doxs Payment Fee - ONE_CC_VI,EA,6349,6349,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,47,LA,IX3267,LA - i-doxs Payment Fee - VBS_ACH_ECP,EA,19796,19796,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,48,LA,IX3268,LA - i-doxs Payment Fee - VBS_CC_AX,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,49,LA,IX3269,LA - i-doxs Payment Fee - VBS_CC_DI,EA,511,511,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,50,LA,IX3270,LA - i-doxs Payment Fee - VBS_CC_MC,EA,4713,4713,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,51,LA,IX3271,LA - i-doxs Payment Fee - VBS_CC_VI,EA,13614,13614,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,52,LA,IX3302,LA - i-doxs Return Fee - VBS,EA,144,144,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,53,LA,IX3305,LA - i-doxs Return Fee - ONE,EA,77,77,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,54,LA,IX3307,LA - i-doxs Return Fee - EFT,EA,4,4,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,55,LA,IX3401,LA - i-doxs CheckFree Distribution,EA,2746,2746,0.3075,844.395,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,56,LA,IX3403,LA - i-doxs Metavante Distribution,EA,2,2,0.3075,0.615,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,57,LA,IX3427,LA - i-doxs Payment Fee - EFT_ACH_ECP,EA,532,532,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,58,LA,IX3431,LA - i-doxs Payment Fee - EFT_CC_VI,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,59,LA,IX3600,LA - i-doxs SMS Notification,EA,6977,6977,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,60,LA,IX3700,LA - i-doxs Remittance Fee,EA,63535,63535,0.0205,1302.4675,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,61,LA,IX3702,LA - i-doxs Remittance Fee - VBS,EA,38635,38635,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,62,LA,IX3704,LA - i-doxs Remittance Fee - IVR,EA,11256,11256,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,63,LA,IX3705,LA - i-doxs Remittance Fee - ONE,EA,13110,13110,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,64,LA,IX3707,LA - i-doxs Remittance Fee - EFT,EA,534,534,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,65,LA,IX3708,LA - i-doxs Remittance Fee - CHK,EA,3489,3489,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,66,LA,IX3709,LA - i-doxs Remittance Fee - MET,EA,342,342,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,67,LA,IX3750,LA - i-doxs elockbox Fee,EA,63535,63535,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,68,LA,IX3752,LA - i-doxs elockbox Fee - VBS,EA,38635,38635,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,69,LA,IX3754,LA - i-doxs elockbox Fee - IVR,EA,11256,11256,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,70,LA,IX3755,LA - i-doxs elockbox Fee - ONE,EA,13110,13110,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,71,LA,IX3757,LA - i-doxs elockbox Fee - EFT,EA,534,534,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,72,LA,IX3758,LA - i-doxs elockbox Fee - CHK,EA,3489,3489,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,73,LA,IX3759,LA - i-doxs elockbox Fee - MET,EA,342,342,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,74,LA,IX3801,LA - i-doxs Load Fee - Pages,EA,17559,17559,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,75,LA,IX3803,LA - i-doxs Load Fee - Pages,EA,120776,120776,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,76,LA,IX3851,LA - i-doxs Load Fee - Documents,EA,17559,17559,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,77,LA,IX3852,LA - i-doxs Load Fee - Documents,EA,5769469,5769469,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,78,LA,IX3853,LA - i-doxs Load Fee - Documents,EA,93845,93845,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,79,LA,IX3901,LA - i-doxs Views,EA,45,45,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972006,0,80,LA,IX3903,LA - i-doxs Views,EA,4,4,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,1,DAL,IX61201,DAL - i-doxs Payment Fee Approved,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,2,DAL,IX61202,DAL - i-doxs Payment Fee Approved - VBS,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,3,DAL,IX61267,DAL - i-doxs Payment Fee Approved - VBS_ACH_ECP,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,4,DAL,IX61702,DAL - i-doxs Remittance Fee Approved - VBS,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,5,DAL,IX61752,DAL - i-doxs elockbox Fee Approved - VBS,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,6,DAL,IX6201,DAL - i-doxs Payment Fee,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,7,DAL,IX6202,DAL - i-doxs Payment Fee - VBS,EA,2,2,0.1,0.2,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,8,DAL,IX6267,DAL - i-doxs Payment Fee - VBS_ACH_ECP,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,9,DAL,IX6270,DAL - i-doxs Payment Fee - VBS_CC_MC,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,10,DAL,IX6700,DAL - i-doxs Remittance Fee,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,11,DAL,IX6702,DAL - i-doxs Remittance Fee - VBS,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,12,DAL,IX6750,DAL - i-doxs elockbox Fee,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972005,0,13,DAL,IX6752,DAL - i-doxs elockbox Fee - VBS,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,1,DAL,IX6101,DAL - i-doxs Load Fee - Pages,EA,26394,26394,0.005,131.97,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,2,DAL,IX6102,DAL - i-doxs Load Fee - Documents,EA,13036,13036,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,3,DAL,IX6103,DAL - i-doxs Views,EA,1264,1264,0.14,176.96,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,4,DAL,IX6104,DAL - i-doxs Creation Fee - Pages,EA,26394,26394,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,5,DAL,IX6105,DAL - i-doxs Creation Fee - Documents,EA,13036,13036,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,6,DAL,IX61201,DAL - i-doxs Payment Fee Approved,EA,346,346,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,7,DAL,IX61202,DAL - i-doxs Payment Fee Approved - VBS,EA,125,125,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,8,DAL,IX61205,DAL - i-doxs Payment Fee Approved - ONE,EA,220,220,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,9,DAL,IX61237,DAL - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,6,6,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,10,DAL,IX61238,DAL - i-doxs Payment Fee Approved - ONE_CC_AX,EA,37,37,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,11,DAL,IX61240,DAL - i-doxs Payment Fee Approved - ONE_CC_MC,EA,27,27,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,12,DAL,IX61241,DAL - i-doxs Payment Fee Approved - ONE_CC_VI,EA,146,146,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,13,DAL,IX61267,DAL - i-doxs Payment Fee Approved - VBS_ACH_ECP,EA,33,33,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,14,DAL,IX61268,DAL - i-doxs Payment Fee Approved - VBS_CC_AX,EA,33,33,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,15,DAL,IX61270,DAL - i-doxs Payment Fee Approved - VBS_CC_MC,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,16,DAL,IX61271,DAL - i-doxs Payment Fee Approved - VBS_CC_VI,EA,54,54,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,17,DAL,IX61702,DAL - i-doxs Remittance Fee Approved - VBS,EA,125,125,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,18,DAL,IX61705,DAL - i-doxs Remittance Fee Approved - ONE,EA,220,220,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,19,DAL,IX61752,DAL - i-doxs elockbox Fee Approved - VBS,EA,125,125,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,20,DAL,IX61755,DAL - i-doxs elockbox Fee Approved - ONE,EA,220,220,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,21,DAL,IX6201,DAL - i-doxs Payment Fee,EA,366,366,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,22,DAL,IX6202,DAL - i-doxs Payment Fee - VBS,EA,135,135,0.1,13.5,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,23,DAL,IX6205,DAL - i-doxs Payment Fee - ONE,EA,231,231,0.2,46.2,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,24,DAL,IX6237,DAL - i-doxs Payment Fee - ONE_ACH_ECP,EA,6,6,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,25,DAL,IX6238,DAL - i-doxs Payment Fee - ONE_CC_AX,EA,38,38,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,26,DAL,IX6240,DAL - i-doxs Payment Fee - ONE_CC_MC,EA,34,34,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,27,DAL,IX6241,DAL - i-doxs Payment Fee - ONE_CC_VI,EA,153,153,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,28,DAL,IX6267,DAL - i-doxs Payment Fee - VBS_ACH_ECP,EA,33,33,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,29,DAL,IX6268,DAL - i-doxs Payment Fee - VBS_CC_AX,EA,35,35,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,30,DAL,IX6270,DAL - i-doxs Payment Fee - VBS_CC_MC,EA,11,11,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,31,DAL,IX6271,DAL - i-doxs Payment Fee - VBS_CC_VI,EA,56,56,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,32,DAL,IX6700,DAL - i-doxs Remittance Fee,EA,366,366,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,33,DAL,IX6702,DAL - i-doxs Remittance Fee - VBS,EA,135,135,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,34,DAL,IX6705,DAL - i-doxs Remittance Fee - ONE,EA,231,231,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,35,DAL,IX6750,DAL - i-doxs elockbox Fee,EA,366,366,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,36,DAL,IX6752,DAL - i-doxs elockbox Fee - VBS,EA,135,135,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,37,DAL,IX6755,DAL - i-doxs elockbox Fee - ONE,EA,231,231,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,38,DAL,IX6801,DAL - i-doxs Load Fee - Pages,EA,26394,26394,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,39,DAL,IX6851,DAL - i-doxs Load Fee - Documents,EA,13036,13036,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1972004,0,40,DAL,IX6901,DAL - i-doxs Views,EA,1264,1264,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,1,DAL,IX6101,DAL - i-doxs Load Fee - Pages,EA,196125,196125,0.005,980.625,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,2,DAL,IX6102,DAL - i-doxs Load Fee - Documents,EA,5417037,5417037,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,3,DAL,IX6103,DAL - i-doxs Views,EA,11682,11682,0.08,934.56,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,4,DAL,IX6104,DAL - i-doxs Creation Fee - Pages,EA,196125,196125,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,5,DAL,IX6105,DAL - i-doxs Creation Fee - Documents,EA,5417037,5417037,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,6,DAL,IX61201,DAL - i-doxs Payment Fee Approved,EA,61865,61865,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,7,DAL,IX61202,DAL - i-doxs Payment Fee Approved - VBS,EA,46482,46482,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,8,DAL,IX61204,DAL - i-doxs Payment Fee Approved - IVR,EA,2370,2370,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,9,DAL,IX61205,DAL - i-doxs Payment Fee Approved - ONE,EA,7112,7112,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,10,DAL,IX61207,DAL - i-doxs Payment Fee Approved - EFT,EA,5542,5542,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,11,DAL,IX61212,DAL - i-doxs Payment Fee Approved - SMS,EA,56,56,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,12,DAL,IX61217,DAL - i-doxs Payment Fee Approved - IVR_ACH_ECP,EA,797,797,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,13,DAL,IX61219,DAL - i-doxs Payment Fee Approved - IVR_CC_DI,EA,25,25,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,14,DAL,IX61220,DAL - i-doxs Payment Fee Approved - IVR_CC_MC,EA,396,396,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,15,DAL,IX61221,DAL - i-doxs Payment Fee Approved - IVR_CC_VI,EA,540,540,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,16,DAL,IX61225,DAL - i-doxs Payment Fee Approved - IVR_PD_MC,EA,260,260,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,17,DAL,IX61226,DAL - i-doxs Payment Fee Approved - IVR_PD_VI,EA,434,434,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,18,DAL,IX61237,DAL - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,1813,1813,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,19,DAL,IX61239,DAL - i-doxs Payment Fee Approved - ONE_CC_DI,EA,136,136,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,20,DAL,IX61240,DAL - i-doxs Payment Fee Approved - ONE_CC_MC,EA,773,773,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,21,DAL,IX61241,DAL - i-doxs Payment Fee Approved - ONE_CC_VI,EA,2721,2721,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,22,DAL,IX61244,DAL - i-doxs Payment Fee Approved - ONE_PD_DI,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,23,DAL,IX61245,DAL - i-doxs Payment Fee Approved - ONE_PD_MC,EA,463,463,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,24,DAL,IX61246,DAL - i-doxs Payment Fee Approved - ONE_PD_VI,EA,877,877,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,25,DAL,IX61250,DAL - i-doxs Convenience Fee Approved,EA,9315,9315,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,26,DAL,IX61267,DAL - i-doxs Payment Fee Approved - VBS_ACH_ECP,EA,46959,46959,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,27,DAL,IX61287,DAL - i-doxs Payment Fee Approved - CSR_ACH_ECP,EA,56,56,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,28,DAL,IX61289,DAL - i-doxs Payment Fee Approved - CSR_CC_DI,EA,3,3,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,29,DAL,IX61290,DAL - i-doxs Payment Fee Approved - CSR_CC_MC,EA,23,23,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971998,0,30,DAL,IX61291,DAL - i-doxs Payment Fee Approved - CSR_CC_VI,EA,32,32,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
