Order No,Order Ext,Line No,Location,Part No,Description,Uom,Ordered,Shipped,Price,Ext Price,Status,Sch Ship Date,Req Ship Date,Forwarder Key
1805093,0,5,LA,IX32131,LA - idoxs eCheck ACH Transaction,EA,7401,7401,0.0525,388.5525,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,7,LA,IX32132,LA - idoxs eCheck Prenote Transaction,EA,0.0000001,0.0000001,0.05,0.000000005,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,8,LA,IX32133,LA - idoxs eCheck Redeposit Transaction,EA,0.0000001,0.0000001,0.2,0.00000002,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,9,LA,IX32134,LA - idoxs ACH Return,EA,52,52,0.525,27.3,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,10,LA,IX32135,LA - idoxs eCheck Notification of Change,EA,2,2,0.3675,0.735,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,11,LA,IX32136,LA - idoxs eCheck ECP Deposit Check,EA,0.0000001,0.0000001,0.35,0.000000035,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,12,LA,IX32137,LA - idoxs eCheck ECP Redeposit,EA,0.0000001,0.0000001,0.5,0.00000005,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,13,LA,IX32138,LA - idoxs Deposit matching,EA,120,120,0.2625,31.5,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805093,0,14,LA,IX32139,LA - idoxs Draft Return,EA,0.0000001,0.0000001,5,0.0000005,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805087,0,2,NYC,IX1217,NYC - i-doxs Payment Fee - Residential ACH,EA,25331,25331,0.1,2533.1,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805087,0,3,NYC,IX1218,NYC - i-doxs Payment Fee - Comercial ACH,EA,96,96,0.1,9.6,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805086,0,15,LA,IX3206,LA - True up payment Jun 2024 - Tyler,EA,1,1,0.08,0.08,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805086,0,16,LA,IX3207,LA - True up payment Jun 2024 - RescueNet,EA,1,1,645.67,645.67,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805086,0,17,LA,IX3208,LA - True up payment Jun 2024 - Infor,EA,1,1,4444.39,4444.39,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805085,0,2,NYC,ix12711,ACH Origination fees,EA,1,1,3656.5,3656.5,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805084,0,1,NYC,IX1302,NYC - i-doxs Chargeback Fee,EA,33,33,4.95,163.35,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805084,0,2,NYC,IX1303,NYC - i-doxs Return Fee,EA,4,4,4.95,19.8,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805053,0,1,DAL,IX6802,DAL - i-doxs Load Fee - Pages,EA,19017,19017,0.005,95.085,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805053,0,2,DAL,IX6103,DAL - i-doxs Views,EA,22,22,0.08,1.76,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805052,0,3,DAL,IX6103,DAL - i-doxs Views,EA,49633,49633,0.08,3970.64,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805052,0,4,DAL,IX6202,DAL - i-doxs Payment Fee - VBS,EA,94154,94154,0.07,6590.78,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805052,0,5,DAL,IX6802,DAL - i-doxs Load Fee - Pages,EA,550968,550968,0.005,2754.84,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805052,0,6,DAL,IX6207,DAL - i-doxs Payment Fee - EFT,EA,4612,4612,0.04,184.48,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805049,0,2,DAL,IX6103,DAL - i-doxs Views,EA,786022,786022,0.068,53449.496,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805048,0,2,DAL,IX6103,DAL - i-doxs Views,EA,64,64,0.07,4.48,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805048,0,3,DAL,IX61031,Proofing Manager,EA,1,1,2500,2500,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805048,0,4,DAL,IX6102,DAL - i-doxs Load Fee - Documents,EA,13186,13186,0.001,13.186,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805047,0,1,DAL,IX6101,DAL - i-doxs Load Fee - Documents,EA,0.0000001,0.0000001,0.001,1E-10,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805047,0,2,DAL,IX6103,DAL - i-doxs Views,EA,36,36,0.07,2.52,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805046,0,4,DAL,IX68041,API Monthly Maintenance and Support,EA,1,1,5000,5000,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805046,0,5,DAL,IX68042,API Payments VBS,EA,39130,39130,0.005,195.65,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805046,0,6,DAL,IX68043,API Subscribers Enrolled,EA,4127,4127,0.005,20.635,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805046,0,7,DAL,IX68044,API Documents viewed,EA,169662,169662,0.005,848.31,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805036,0,6,LA,IX3401,LA - i-doxs CheckFree Distribution,EA,28461,28461,0.336,9562.896,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805031,0,7,LA,ix32054,LA - i-doxs Payment Fee - ONE - Infor RFC,EA,130,130,0.12,15.6,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805031,0,15,LA,ix32070,LA - i-doxs Payment Fee - Infor Business License,EA,89,89,0.12,10.68,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805031,0,16,LA,ix32071,LA - i-doxs Payment Fee - Infor Business License - Monthly minimum,EA,1,1,750,750,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,1,LA,IX3204,LA - i-doxs Payment Fee - IVR - Utilities,EA,9770,9770,0.27,2637.9,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,2,LA,IX3205,LA - i-doxs Payment Fee - ONE - Utilities,EA,32684,32684,0.12,3922.08,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,3,LA,IX32041,LA - i-doxs Payment Fee - IVR - Marina,EA,0.00001,0.00001,0.27,0.0000027,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,4,LA,IX32051,LA - i-doxs Payment Fee - ONE - Tyler,EA,0.00001,0.00001,0.12,0.0000012,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,5,NYC,ix32052,LA - i-doxs Payment Fee - EFT - Marina,EA,0.00001,0.00001,0.12,0.0000012,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,6,LA,ix32053,LA - i-doxs Payment Fee - ONE - Harbor,EA,0.00001,0.00001,0.12,0.0000012,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,8,LA,ix32055,LA - i-doxs Payment Fee - CSR - Rescue Net,EA,0.00001,0.00001,0.12,0.0000012,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,11,LA,ix32058,LA - i-doxs Payment Fee - CSR - Police,EA,162,162,0.12,19.44,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,12,LA,ix32059,LA - i-doxs Payment Fee - IVR - Police,EA,0.00001,0.00001,0.27,0.0000027,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,13,LA,ix32060,LA - i-doxs Payment Fee - CSR - POS,EA,0.00001,0.00001,0.12,0.0000012,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805030,0,14,LA,ix32061,LA - i-doxs Payment Fee - ONE - POS,EA,683,683,0.12,81.96,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805028,0,3,LA,IX31021,LA - i-doxs Data Retention,EA,1,1,525,525,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805017,0,3,DAL,IX6802,DAL - i-doxs Load Fee - Pages,EA,6868,6868,0.01,68.68,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805008,0,1,NYC,IX1201,NYC - i-doxs Payment Fee,EA,35,35,0.053,1.855,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805008,0,2,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,35,35,0.0225,0.7875,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805008,0,3,NYC,IX1851,NYC - i-doxs Load Fee - Documents,EA,450,450,0.0075,3.375,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805008,0,4,NYC,IX18511,MC and Visa - Total Count Authorization Fee,EA,25,25,0.02,0.5,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805008,0,5,NYC,IX18512,Amex - Total Count Authorization Fee,EA,10,10,0.03,0.3,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1805008,0,6,NYC,IX18513,Settlement / Processing Fee,EA,35,35,0.03,1.05,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804964,0,1,NYC,IX1101,API - Monthly M&S DEC - Jun24,EA,1,1,15000,15000,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804964,0,2,NYC,IX1102,API - Monthly Intent Fulfillment - Jun24,EA,18026653,18026653,0.005,90133.265,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804964,0,3,NYC,IX11012,API - Monthly M&S DEP - Jun24,EA,1,1,15000,15000,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804964,0,4,NYC,IX11013,API - Monthly M&S DEF - Jun24,EA,1,1,15000,15000,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804964,0,5,NYC,IX11014,API - Monthly M&S DEW - Jun24,EA,1,1,15000,15000,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804962,0,1,NYC,IX1101,NYC - i-doxs Load Fee - Pages,EA,0.000001,0.000001,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804962,0,2,NYC,IX1103,NYC - i-doxs Views,EA,0.000001,0.000001,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804962,0,3,NYC,IX1201,NYC - i-doxs Payment Fee,EA,27,27,0.231,6.237,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804962,0,4,NYC,IX1401,NYC - i-doxs CheckFree Distribution,EA,0.000001,0.000001,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804962,0,5,NYC,IX1600,NYC - i-doxs SMS Notification,EA,0.000001,0.000001,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804951,0,2,NYC,IX1901,NYC - i-doxs Convenience Fee for MWC Division,EA,287,287,1.95,559.65,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804937,0,6,NYC,IX1201,NYC - i-doxs Payment Fee,EA,7076,7076,0.08,566.08,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804935,0,1,NYC,IX1101,NYC - i-doxs Load Fee - Pages PSEG LI,EA,511116,511116,0.018,9200.088,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804935,0,2,NYC,IX1102,NYC - i-doxs Load Fee - Documents Vault,EA,1142160,1142160,0.018,20558.88,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804911,0,1,NYC,IX1201,NYC - i-doxs Payment Fee - ACH,EA,374,374,1.5,561,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804911,0,2,NYC,IX12011,NYC - i-doxs Payment Fee - Cash,EA,987,987,1.5,1480.5,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804911,0,3,NYC,IX12012,Monthly minimum,EA,0.0000001,0.0000001,1.5,0.00000015,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804902,0,1,LA,IX3205,LA - i-doxs Payment Fee - Kiosk - Jun 2024,EA,75,75,1.5,112.5,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804902,0,2,LA,IX32051,LA - i-doxs Payment Fee - Kiosk - Monthly minimum Jun 2024,EA,1425,1425,1.5,2137.5,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804901,0,2,NYC,IX12031,NYC - i-doxs Payment Fee - CSR,EA,2247,2247,1,2247,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,1,NYC,IX1101,NYC - i-doxs Load Fee - Pages,EA,3837,3837,0.005,19.185,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,2,NYC,IX1102,NYC - i-doxs Load Fee - Documents,EA,3786,3786,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,3,NYC,IX1103,NYC - i-doxs Views,EA,1295,1295,0.14,181.3,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,4,NYC,IX1104,NYC - i-doxs Creation Fee - Pages,EA,3837,3837,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,5,NYC,IX1105,NYC - i-doxs Creation Fee - Documents,EA,3786,3786,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,6,NYC,IX1201,NYC - i-doxs Payment Fee,EA,4667,4667,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,7,NYC,IX1202,NYC - i-doxs Payment Fee - VBS,EA,1501,1501,0.1,150.1,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,8,NYC,IX1203,NYC - i-doxs Payment Fee - CSR,EA,1,1,0.1,0.1,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,9,NYC,IX1204,NYC - i-doxs Payment Fee - IVR,EA,651,651,0.25,162.75,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,10,NYC,IX1205,NYC - i-doxs Payment Fee - ONE,EA,2514,2514,0.1,251.4,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,11,NYC,IX1217,NYC - i-doxs Payment Fee - IVR_ACH_ECP,EA,73,73,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,12,NYC,IX1218,NYC - i-doxs Payment Fee - IVR_CC_AX,EA,8,8,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,13,NYC,IX1219,NYC - i-doxs Payment Fee - IVR_CC_DI,EA,3,3,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,14,NYC,IX1220,NYC - i-doxs Payment Fee - IVR_CC_MC,EA,97,97,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,15,NYC,IX1221,NYC - i-doxs Payment Fee - IVR_CC_VI,EA,470,470,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,16,NYC,IX1237,NYC - i-doxs Payment Fee - ONE_ACH_ECP,EA,377,377,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,17,NYC,IX1238,NYC - i-doxs Payment Fee - ONE_CC_AX,EA,38,38,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,18,NYC,IX1239,NYC - i-doxs Payment Fee - ONE_CC_DI,EA,23,23,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,19,NYC,IX1240,NYC - i-doxs Payment Fee - ONE_CC_MC,EA,474,474,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,20,NYC,IX1241,NYC - i-doxs Payment Fee - ONE_CC_VI,EA,1600,1600,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,21,NYC,IX1267,NYC - i-doxs Payment Fee - VBS_ACH_ECP,EA,705,705,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,22,NYC,IX1268,NYC - i-doxs Payment Fee - VBS_CC_AX,EA,44,44,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,23,NYC,IX1269,NYC - i-doxs Payment Fee - VBS_CC_DI,EA,10,10,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,24,NYC,IX1270,NYC - i-doxs Payment Fee - VBS_CC_MC,EA,147,147,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,25,NYC,IX1271,NYC - i-doxs Payment Fee - VBS_CC_VI,EA,595,595,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,26,NYC,IX1288,NYC - i-doxs Payment Fee - CSR_CC_AX,EA,1,1,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,27,NYC,IX1302,NYC - i-doxs Return Fee - VBS,EA,10,10,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,28,NYC,IX1304,NYC - i-doxs Return Fee - IVR,EA,5,5,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,29,NYC,IX1305,NYC - i-doxs Return Fee - ONE,EA,11,11,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,30,NYC,IX1401,NYC - i-doxs CheckFree Distribution,EA,77,77,0.35,26.95,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,31,NYC,IX1403,NYC - i-doxs Metavante Distribution,EA,8,8,0.35,2.8,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,32,NYC,IX1600,NYC - i-doxs SMS Notification,EA,1406,1406,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,33,NYC,IX1700,NYC - i-doxs Remittance Fee,EA,4667,4667,0.02,93.34,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,34,NYC,IX1702,NYC - i-doxs Remittance Fee - VBS,EA,1501,1501,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,35,NYC,IX1703,NYC - i-doxs Remittance Fee - CSR,EA,1,1,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,36,NYC,IX1704,NYC - i-doxs Remittance Fee - IVR,EA,651,651,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,37,NYC,IX1705,NYC - i-doxs Remittance Fee - ONE,EA,2514,2514,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,38,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,4667,4667,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,39,NYC,IX1752,NYC - i-doxs elockbox Fee - VBS,EA,1501,1501,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,40,NYC,IX1753,NYC - i-doxs elockbox Fee - CSR,EA,1,1,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,41,NYC,IX1754,NYC - i-doxs elockbox Fee - IVR,EA,651,651,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,42,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,2514,2514,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,43,NYC,IX1801,NYC - i-doxs Load Fee - Pages,EA,3837,3837,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,44,NYC,IX1851,NYC - i-doxs Load Fee - Documents,EA,3786,3786,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804888,0,45,NYC,IX1901,NYC - i-doxs Views,EA,1295,1295,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,1,NYC,IX1103,NYC - i-doxs Views,EA,1619,1619,0.14,226.66,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,2,NYC,IX1201,NYC - i-doxs Payment Fee,EA,10534,10534,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,3,NYC,IX1202,NYC - i-doxs Payment Fee - VBS,EA,6336,6336,0.1,633.6,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,4,NYC,IX1203,NYC - i-doxs Payment Fee - CSR,EA,690,690,0.1,69,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,5,NYC,IX1204,NYC - i-doxs Payment Fee - IVR,EA,1104,1104,0.25,276,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,6,NYC,IX1205,NYC - i-doxs Payment Fee - ONE,EA,2404,2404,0.1,240.4,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,7,NYC,IX1217,NYC - i-doxs Payment Fee - IVR_ACH_ECP,EA,92,92,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,8,NYC,IX1218,NYC - i-doxs Payment Fee - IVR_CC_AX,EA,13,13,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,9,NYC,IX1219,NYC - i-doxs Payment Fee - IVR_CC_DI,EA,4,4,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,10,NYC,IX1220,NYC - i-doxs Payment Fee - IVR_CC_MC,EA,86,86,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,11,NYC,IX1221,NYC - i-doxs Payment Fee - IVR_CC_VI,EA,909,909,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,12,NYC,IX1237,NYC - i-doxs Payment Fee - ONE_ACH_ECP,EA,530,530,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,13,NYC,IX1238,NYC - i-doxs Payment Fee - ONE_CC_AX,EA,45,45,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,14,NYC,IX1239,NYC - i-doxs Payment Fee - ONE_CC_DI,EA,18,18,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,15,NYC,IX1240,NYC - i-doxs Payment Fee - ONE_CC_MC,EA,393,393,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,16,NYC,IX1241,NYC - i-doxs Payment Fee - ONE_CC_VI,EA,1408,1408,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,17,NYC,IX1267,NYC - i-doxs Payment Fee - VBS_ACH_ECP,EA,2751,2751,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,18,NYC,IX1268,NYC - i-doxs Payment Fee - VBS_CC_AX,EA,171,171,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,19,NYC,IX1269,NYC - i-doxs Payment Fee - VBS_CC_DI,EA,74,74,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,20,NYC,IX1270,NYC - i-doxs Payment Fee - VBS_CC_MC,EA,474,474,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,21,NYC,IX1271,NYC - i-doxs Payment Fee - VBS_CC_VI,EA,2866,2866,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,22,NYC,IX1287,NYC - i-doxs Payment Fee - CSR_ACH_ECP,EA,22,22,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,23,NYC,IX1288,NYC - i-doxs Payment Fee - CSR_CC_AX,EA,13,13,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,24,NYC,IX1289,NYC - i-doxs Payment Fee - CSR_CC_DI,EA,4,4,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,25,NYC,IX1290,NYC - i-doxs Payment Fee - CSR_CC_MC,EA,97,97,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,26,NYC,IX1291,NYC - i-doxs Payment Fee - CSR_CC_VI,EA,553,553,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,27,NYC,IX1302,NYC - i-doxs Return Fee - VBS,EA,81,81,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,28,NYC,IX1304,NYC - i-doxs Return Fee - IVR,EA,11,11,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,29,NYC,IX1305,NYC - i-doxs Return Fee - ONE,EA,39,39,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,30,NYC,IX1600,NYC - i-doxs SMS Notification,EA,1054,1054,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,31,NYC,IX1700,NYC - i-doxs Remittance Fee,EA,10534,10534,0.02,210.68,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,32,NYC,IX1702,NYC - i-doxs Remittance Fee - VBS,EA,6336,6336,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,33,NYC,IX1703,NYC - i-doxs Remittance Fee - CSR,EA,690,690,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,34,NYC,IX1704,NYC - i-doxs Remittance Fee - IVR,EA,1104,1104,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,35,NYC,IX1705,NYC - i-doxs Remittance Fee - ONE,EA,2404,2404,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,36,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,10534,10534,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,37,NYC,IX1752,NYC - i-doxs elockbox Fee - VBS,EA,6336,6336,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,38,NYC,IX1753,NYC - i-doxs elockbox Fee - CSR,EA,690,690,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,39,NYC,IX1754,NYC - i-doxs elockbox Fee - IVR,EA,1104,1104,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
1804887,0,40,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,2404,2404,0,0,,6-30-2024 0:00:00 tt,6-30-2024 0:00:00 tt,
